¶O¥Î¦~,ÃÄ«~¥N½X,ÃÄ«~¤ÀÃþ¤À²Õ¦WºÙ,¥Ó³ø°_©l¦~¤ë,¥Ó³øµ²§ô¦~¤ë,Âå¥O¶q_¨k©Ê,Âå¥O¶q_¤k©Ê,Âå¥O¶q_¦X­p,§t¥]»q¤ä¥IªºÂå¥O¶q_¨k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¤k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¦X­p
112,A000844100,MEPENZOLATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 7.50 MG,11201,11212,0.0,0.0,0.0,33.0,30.0,63.0
112,A0008441G0,MEPENZOLATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 7.50 MG,11201,11212,0.0,0.0,0.0,9.0,0.0,9.0
112,A000849100,ERYTHROMYCIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,21.0,86.0,107.0
112,A000862100,MAGNESIUM OXIDE 70MG + SODIUM BICARBONATE 200MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,0.0,0.0,0.0,69.0,56.0,125.0
112,A000895100,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,30.0,7.0,37.0,41.3,26.1,67.4
112,A000902100,INOSITOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11201,11212,0.0,0.0,0.0,57.0,0.0,57.0
112,A000912100,INDOMETHACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11201,11212,0.0,0.0,0.0,0.0,15.0,15.0
112,A000933100,PREDNISOLONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,0.0,0.0,0.0,136.0,114.0,250.0
112,A000985100,VITAMIN B1 50MG + VITAMIN B2 2-5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11201,11212,0.0,0.0,0.0,140.0,0.0,140.0
112,A000998100,DIMETHICONE 36.7MG + ALUMINUM HYDROXIDE 334MG + MAGNESIUM HYDROXIDE 166MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,0.0,0.0,0.0,3430.5,4519.5,7950.0
112,A001001100,SERRAPEPTASE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,0.0,0.0,0.0,2910.6,2853.4,5764.0
112,A0010011G0,SERRAPEPTASE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,0.0,0.0,0.0,495.0,371.0,866.0
112,A001046100,MAGNESIUM OXIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,159811.9,273055.4,432867.3,329337.2,528080.7,857417.9
112,A0010471G0,FUROSEMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11201,11212,0.0,0.0,0.0,0.0,28.0,28.0
112,A001057100,GUAIFENESIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,1754.6,1810.0,3564.6
112,A001059100,DEXAMETHASONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11201,11212,0.0,0.0,0.0,0.0,22.5,22.5
112,A001068100,AMPICILLIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,12.0,0.0,12.0
112,A001085209,SODIUM CHLORIDE ¡A ª`®g¾¯ ¡A 9.00  MG/ML ¡A 1000.00 ML,11201,11212,0.0,0.0,0.0,0.0,1.0,1.0
112,A001085265,SODIUM CHLORIDE ¡A ª`®g¾¯ ¡A 9.00  MG/ML ¡A 250.00 ML,11201,11212,0.0,0.0,0.0,0.0,1.0,1.0
112,A001112100,METRONIDAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,137.0,57.0,194.0
112,A001155100,PHENOBARBITAL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 30.00 MG,11201,11212,0.0,0.0,0.0,261.0,426.0,687.0
112,A001206100,CLOFIBRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,20.0,0.0,20.0
112,A001208100,CARBETAPENTANE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11201,11212,0.0,0.0,0.0,0.0,6.0,6.0
112,A001226100,PREDNISOLONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,46645.0,48900.5,95545.5,75119.0,76373.0,151492.0
112,A001358100,AMINOPHYLLINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,1432.4,1281.5,2713.9
112,A001398100,NALIDIXIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11201,11212,325.0,552.0,877.0,422.5,1237.0,1659.5
112,A001400100,DIPROPHYLLINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,7462.0,7917.0,15379.0
112,A001426100,ALUMINUM HYDROXIDE ¡A ¤ºªA²G¾¯ ¡A 40.00  MG/ML ¡A 1.00 ML,11201,11212,0.0,0.0,0.0,5208.0,12768.0,17976.0
112,A001426199,ALUMINUM HYDROXIDE ¡A ¤ºªA²G¾¯ ¡A 40.00  MG/ML ¡A 1.00 ML,11201,11212,0.0,0.0,0.0,0.0,2889.0,2889.0
112,A001437277,AMPICILLIN ¡A ª`®g¾¯ ¡A 500.00 MG,11201,11212,46.0,0.0,46.0,46.0,0.0,46.0
112,A001446100,AMPICILLIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11201,11212,0.0,0.0,0.0,201.0,61.0,262.0
112,A001448100,NOSCAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11201,11212,79504.4,90588.1,170092.5,570228.6,632392.0,1202620.6
112,A001532100,MEDAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,0.0,0.0,0.0,108.0,612.0,720.0
112,A001584100,MAGNESIUM OXIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,19745.5,35847.0,55592.5,121739.8,171625.6,293365.4
112,A001607100,METOCLOPRAMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 3.84-5.00 MG,11201,11212,0.0,0.0,0.0,27.0,61.5,88.5
112,A001632100,MINOCYCLINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,483.0,685.0,1168.0
112,A001641100,CYPROHEPTADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 4.00 MG,11201,11212,0.0,0.0,0.0,7638.0,7984.5,15622.5
112,A001644100,DICYCLOMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11201,11212,0.0,0.0,0.0,9.0,513.0,522.0
112,A001646100,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11201,11212,1044.0,912.0,1956.0,1678.5,3526.5,5205.0
112,A0016461G0,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11201,11212,1289.0,3795.5,5084.5,1301.0,3868.5,5169.5
112,A001662100,AMINOPHYLLINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,689.0,595.0,1284.0
112,A001673100,CINNARIZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11201,11212,0.0,0.0,0.0,45.0,63.0,108.0
112,A0016731G0,CINNARIZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11201,11212,0.0,0.0,0.0,9.0,0.0,9.0
112,A001691100,METOCLOPRAMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 7.67 - 10.00 MG,11201,11212,0.0,0.0,0.0,2.4,0.0,2.4
112,A001701238,BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID 2MG/ML¡A ª`®g¾¯¡A 20.00ML,11201,11212,0.0,1.0,1.0,0.0,1.0,1.0
112,A001713100,AMYLASE 10MG + DIASTASE 5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,1667131.2,1915579.0,3582710.2,1676766.2,1922838.5,3599604.7
112,A001726100,TRIMEPRAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.50 MG,11201,11212,0.0,0.0,0.0,15.0,0.0,15.0
112,A001735100,SCOPOLAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11201,11212,0.0,0.0,0.0,0.0,6.0,6.0
112,A001779100,DEXAMETHASONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11201,11212,0.0,0.0,0.0,6993.0,9756.0,16749.0
112,A001781100,BETAMETHASONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11201,11212,0.0,0.0,0.0,429.0,442.0,871.0
112,A001782100,CARBETAPENTANE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11201,11212,3190.5,5175.0,8365.5,139314.6,170277.0,309591.6
112,A001793100,§tmethyl testosterone 10mg¡A³æ¡B½Æ¤è»s¾¯¡A¤@¯ë¿õ¾¯½¦Ån¾¯,11201,11212,0.0,0.0,0.0,0.0,76.0,76.0
112,A001816100,DICYCLOMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11201,11212,0.0,0.0,0.0,56.0,245.5,301.5
112,A001833229,DEXAMETHASONE ¡A ª`®g¾¯ ¡A 10.00 MG,11201,11212,0.0,0.0,0.0,1.0,87.0,88.0
112,A001850100,AMPICILLIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,241.5,170.0,411.5,1441.5,1545.0,2986.5
112,A001856100,ERYTHROMYCIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,192.0,133.6,325.6
112,A001864209,BETAMETHASONE ¡A ª`®g¾¯ ¡A 4.00 MG,11201,11212,0.0,0.0,0.0,1.0,0.0,1.0
112,A001865212,DIAZEPAM ¡A ª`®g¾¯ ¡A 10.00 MG,11201,11212,0.0,0.0,0.0,0.0,4.0,4.0
112,A001866100,AMPICILLIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11201,11212,1243.0,1659.0,2902.0,12755.0,14180.0,26935.0
112,A001879209,VITAMIN B6 (=PYRIDOXINE) ¡A ª`®g¾¯ ¡A 50.00 MG,11201,11212,0.0,0.0,0.0,0.0,1.0,1.0
112,A001881100,DICYCLOMINE 2.5MG + ALUMINUM HYDROXIDE 200MG + MAGNESIUM OXIDE 100MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,0.0,0.0,0.0,1164.5,1585.0,2749.5
112,A001963100,METRONIDAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,0.0,8095.5,8095.5
112,A001973100,VITAMIN E (=TOCOPHEROL) ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,0.0,0.0,0.0
112,A001982212,DICYCLOMINE ¡A ª`®g¾¯ ¡A 20.00 MG,11201,11212,0.0,0.0,0.0,4.0,8.0,12.0
112,A001997100,CHLORZOXAZONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11201,11212,21650.0,33065.0,54715.0,124643.1,160647.8,285290.9
112,A002076100,ETHAMBUTOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,9.0,0.0,9.0
112,A002078100,DEXTROMETHORPHAN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 15.00 MG,11201,11212,0.0,0.0,0.0,57.0,1498.5,1555.5
112,A002086100,DICYCLOMINE 2MG + SCOPOLAMINE 2MG + CHLORDIAZEPOXIDE 5MG + ALUMINUM SILICATE 60MG + MAGALDRAT 350MG + MAGNESIUM OXIDE 40MG + CHLOROPHYLL SODIUM COPPER 3MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,27.0,51.0,78.0,399.0,396.0,795.0
112,A002101100,METOCLOPRAMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 3.84-5.00 MG,11201,11212,0.0,0.0,0.0,0.0,12.0,12.0
112,A002126100,DICYCLOMINE 5MG + ALUMINUM HYDROXIDE 400MG + MAGNESIUM OXIDE 200MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,0.0,0.0,0.0,63.0,54.0,117.0
112,A002137100,VALETHAMATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11201,11212,0.0,0.0,0.0,0.0,9.0,9.0
112,A002140100,VITAMINE B12 (=HYDROXOCOBALAMIN) ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11201,11212,0.0,0.0,0.0,7986.0,9809.0,17795.0
112,A0021401G0,VITAMINE B12 (=HYDROXOCOBALAMIN) ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11201,11212,0.0,0.0,0.0,42.0,27.0,69.0
112,A002242100,NALIDIXIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11201,11212,0.0,0.0,0.0,159.0,477.0,636.0
112,A0023201G0,PHENYTOIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,252.0,0.0,252.0
112,A002323100,ERYTHROMYCIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,963.0,1262.0,2225.0
112,A002341349,CALAMINE 20MG/ML + ZINC OXIDE 80MG/ML¡A ¥~¥Î²G¾¯¡A 53.00ML,11201,11212,0.0,0.0,0.0,3483.0,3065.0,6548.0
112,A002341355,CALAMINE 20MG/ML + ZINC OXIDE 80MG/ML¡A ¥~¥Î²G¾¯¡A 100.00ML,11201,11212,0.0,0.0,0.0,339.0,514.0,853.0
112,A002343100,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,0.0,0.0,0.0,13.5,22.5,36.0
112,A002359100,PREDNISOLONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,0.0,0.0,0.0,7305.1,7785.9,15091.0
112,A002362100,BUTYLSCOPOLAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11201,11212,0.0,0.0,0.0,1499.0,3822.0,5321.0
112,A002368100,FUROSEMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11201,11212,0.0,0.0,0.0,0.0,7.0,7.0
112,A0023681G0,FUROSEMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11201,11212,0.0,0.0,0.0,0.0,7.0,7.0
112,A002385100,PREDNISOLONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11201,11212,0.0,0.0,0.0,3925.5,4888.0,8813.5
112,A002389100,OPIUM 2.5MG + GLYCYRRHIZA EXTRACT 0.48ML¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,0.0,0.0,0.0,12.0,23.0,35.0
112,A002393100,CHOLINE THEOPHYLLINATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11201,11212,0.0,0.0,0.0,0.0,9.0,9.0
112,A002403100,AMPICILLIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,344.8,929.9,1274.7
112,A002444100,AMPICILLIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11201,11212,0.0,0.0,0.0,9.0,45.0,54.0
112,A002445100,AMPICILLIN 125MG + CLOXACILLIN 125MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11201,11212,93.0,81.0,174.0,138.0,90.0,228.0
112,A002479100,ALUMINUM HYDROXIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 233.00 MG,11201,11212,0.0,0.0,0.0,60195.0,55292.0,115487.0
112,A002504100,FUROSEMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11201,11212,0.0,0.0,0.0,161.0,157.0,318.0
112,A002555100,DIMETHICONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11201,11212,66620.6,100640.5,167261.1,320433.0,404334.3,724767.3
112,A002562100,BENZYDAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11201,11212,0.0,0.0,0.0,522.0,666.0,1188.0
112,A002581265,3.0% AMINO ACIDS+SORBITOL SOLUTIONS ¡A ª`®g¾¯ ¡A 3.00  %¡A 250.00 ML,11201,11212,0.0,0.0,0.0,0.0,2.0,2.0
112,A002595100,METOCLOPRAMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 3.84-5.00 MG,11201,11212,18095.0,20942.0,39037.0,58097.1,75759.7,133856.8
112,A002616100,MEFENAMIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,0.0,12.0,12.0
112,A002626100,MEFENAMIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,315.0,298.0,613.0
112,A002635100,SCOPOLAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11201,11212,6094.6,12967.3,19061.9,63249.6,84664.1,147913.7
112,A002644100,CHLORZOXAZONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11201,11212,0.0,0.0,0.0,9.0,12.0,21.0
112,A002657229,PROGESTERONE ¡A ª`®g¾¯ ¡A 250.00 MG,11201,11212,0.0,5428.0,5428.0,0.0,5614.0,5614.0
112,A002658100,CYCLIZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11201,11212,15.0,0.0,15.0,132.0,12.0,144.0
112,A002680100,ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11201,11212,0.0,0.0,0.0,124378.9,170206.6,294585.5
